keyword,popularity,popularity_is_floor,difficulty,apps_count,source_apps_count,source_apps,top_category,fetched_at
抖音,100,False,91,218,0,,expansion,1778847516.0804741
微信,98,False,94,228,0,,expansion,1778847490.575186
夸克,97,False,83,222,0,,expansion,1778847429.870058
快手,97,False,97,211,0,,expansion,1778847516.080481
王者荣耀,97,False,83,205,0,,expansion,1778848017.8883011
豆包,97,False,82,220,0,,expansion,1778848137.0580091
QQ,96,False,92,222,0,,expansion,1778847490.57519
小红书,96,False,92,229,0,,expansion,1778847490.77636
京东,95,False,71,205,0,,expansion,1778847799.708189
拼多多,95,False,88,224,0,,expansion,1778847799.708191
淘宝,95,False,95,188,0,,expansion,1778847799.7081869
百度,95,False,80,162,0,,expansion,1778847454.8862789
和平精英,94,False,86,193,0,,expansion,1778848017.888305
支付宝,94,False,94,231,0,,expansion,1778847397.984851
美团,94,False,84,219,0,,expansion,1778847828.90703
微博,92,False,90,162,0,,expansion,1778847490.5751932
闲鱼,92,False,84,240,0,,expansion,1778848857.4447749
大众点评,91,False,90,164,0,,expansion,1778847828.907038
百度网盘,91,False,85,198,0,,expansion,1778847516.080527
番茄小说,90,False,83,223,0,,expansion,1778847764.106291
美图秀秀,90,False,74,192,0,,expansion,1778846984.4801679
高德地图,90,False,94,219,0,,expansion,1778847549.254962
12306,89,False,94,158,0,,expansion,1778847618.6507058
QQ浏览器,89,False,82,187,0,,expansion,1778847429.870063
蛋仔派对,89,False,83,200,0,,expansion,1778848017.888316
Boss直聘,88,False,81,166,0,,expansion,1778848305.0755389
我的世界,88,False,69,167,0,,expansion,1778848075.996841
浏览器,88,False,84,214,0,,expansion,1778835649.126243
转转,88,False,68,187,0,,expansion,1778848857.444777
迅雷,88,False,69,186,0,,expansion,1778847516.080524
饿了么,87,False,66,213,0,,expansion,1778847828.907022
同花顺,86,False,74,196,1,174708944917,finance,1778830369.397886
携程,86,False,80,194,0,,expansion,1778847658.124286
水印相机,85,False,70,207,3,338422594106|338171279373|337473086360,business,1778831056.723043
1688,85,False,66,184,0,,expansion,1778847799.708197
WPS,85,False,60,200,0,,expansion,1778847928.8497899
qq邮箱,85,False,85,163,0,,expansion,1778847549.254935
全民k歌,85,False,73,132,0,,expansion,1778847186.962316
驾考宝典,84,False,77,164,1,283571269729,education,1778831698.493813
58同城,84,False,83,202,0,,expansion,1778848895.5098848
唯品会,84,False,89,183,0,,expansion,1778847799.708192
懂车帝,84,False,83,189,0,,expansion,1778847686.6231732
搜狗输入法,84,False,90,202,0,,expansion,1778848651.881045
知乎,84,False,85,216,0,,expansion,1778847799.708179
米家,84,False,84,228,0,,expansion,1778848165.520003
倒数日,83,False,76,213,2,41066047431|336484867920,graphics-and-design,1778828626.870225
VPN,83,False,76,160,0,,expansion,1778847454.886293
bilibili,83,False,73,134,0,,expansion,1778847799.7081778
百度地图,83,False,88,216,0,,expansion,1778847549.254965
美颜相机,83,False,83,182,0,,expansion,1778846943.622686
Steam,82,False,62,157,0,,expansion,1778848017.888321
原神,82,False,77,238,0,,expansion,1778848017.888308
天猫,82,False,85,209,0,,expansion,1778847799.7081878
扫描全能王,82,False,75,202,0,,expansion,1778846764.219111
美团外卖,82,False,83,199,0,,expansion,1778847828.907019
飞书,82,False,83,210,0,,expansion,1778847928.84981
AI,81,False,82,204,0,,expansion,1778848137.0579689
TikTok,81,False,73,171,0,,expansion,1778847516.0805042
今日头条,81,False,93,182,0,,expansion,1778847733.058109
游戏,81,False,95,230,0,,expansion,1778848017.8882802
番茄,81,False,85,219,0,,expansion,1778846322.847945
盒马,81,False,78,204,0,,expansion,1778847860.327111
讯飞输入法,81,False,88,186,0,,expansion,1778848651.8810508
货拉拉,81,False,64,189,0,,expansion,1778848830.4487932
音乐,81,False,91,200,0,,expansion,1778847075.767703
Instagram,80,False,79,182,0,,expansion,1778847516.080492
Telegram,80,False,70,153,0,,expansion,1778847516.080499
google maps,80,False,70,130,0,,expansion,1778847582.281479
安居客,80,False,73,167,0,,expansion,1778848895.509873
谷歌,80,False,84,212,0,,expansion,1778847454.886283
豆瓣,80,False,88,150,0,,expansion,1778847799.70818
阿里巴巴,80,False,62,146,0,,expansion,1778847799.7081978
ChatGPT,79,False,75,132,0,,expansion,1778848137.0579891
Snapchat,79,False,61,143,0,,expansion,1778847516.0805151
相机,78,False,85,203,1,338237379411,graphics-and-design,1778831217.049925
Gemini,78,False,68,156,0,,expansion,1778848137.058004
WhatsApp,78,False,74,182,0,,expansion,1778847516.080496
ins,78,False,75,137,0,,expansion,1778847549.25492
youtube,78,False,73,168,0,,expansion,1778847549.2549162
墨迹天气,78,False,79,196,0,,expansion,1778847686.623206
小说,78,False,89,177,0,,expansion,1778847764.106279
斗地主,78,False,75,147,0,,expansion,1778848043.493147
日历,78,False,83,217,0,,expansion,1778836129.8374772
汽车之家,78,False,82,210,0,,expansion,1778847686.623169
贝壳,78,False,76,170,0,,expansion,1778848895.5098681
麻将,78,False,79,179,0,,expansion,1778848043.49315
借钱,77,False,83,200,0,,expansion,1778847339.6763132
去哪儿,77,False,81,149,0,,expansion,1778847658.124279
天气,77,False,77,203,0,,expansion,1778847686.6231859
推特,77,False,73,152,0,,expansion,1778847549.254924
明日方舟,77,False,67,167,0,,expansion,1778848017.88831
滴滴,77,False,73,206,0,,expansion,1778847582.2815192
特斯拉,77,False,48,171,0,,expansion,1778848798.408439
百度输入法,77,False,88,178,0,,expansion,1778848651.881048
视频,77,False,96,220,0,,expansion,1778846984.4802098
输入法,77,False,74,198,0,,expansion,1778848651.8810408
邮箱,77,False,69,165,0,,expansion,1778836129.8374882
记账,76,False,80,236,12,337435094345|266336948647|281846784141|337886743781|336791677859,finance,1778831464.46817
壁纸,76,False,87,206,2,336024275482|336484867920,graphics-and-design,1778830476.0579488
google,76,False,77,166,0,,expansion,1778847454.8862872
万年历,76,False,77,205,0,,expansion,1778846366.106016
地图,76,False,81,209,0,,expansion,1778847549.2549472
天气预报,76,False,86,190,0,,expansion,1778847686.62319
小米,76,False,82,216,0,,expansion,1778848771.074712
美图,76,False,80,184,0,,expansion,1778846984.480164
腾讯地图,76,False,76,175,0,,expansion,1778847582.28147
计算器,76,False,71,218,0,,expansion,1778846654.654614
购物,76,False,91,230,0,,expansion,1778847799.708181
贷款,76,False,84,216,0,,expansion,1778847339.6763022
备忘录,75,False,73,219,1,42141224015,lifestyle,1778827156.699643
翻译,75,False,76,216,1,280716084026,education,1778831302.732158
Procreate,75,False,63,177,0,,expansion,1778848137.057848
QQ阅读,75,False,83,123,0,,expansion,1778847764.1063008
唱吧,75,False,75,118,0,,expansion,1778847186.962322
播客,75,False,68,197,0,,expansion,1778847116.158792
租房,75,False,79,206,0,,expansion,1778848895.509856
闹钟,75,False,56,209,0,,expansion,1778845584.6292741
顺丰,75,False,66,177,0,,expansion,1778847860.327134
Claude,74,False,61,142,0,,expansion,1778848137.0579991
Facebook,74,False,75,134,0,,expansion,1778847516.080488
Kimi,74,False,74,200,0,,expansion,1778848137.058021
单机游戏,74,False,76,217,0,,expansion,1778848017.888292
叮咚买菜,74,False,80,104,0,,expansion,1778847860.327115
天猫精灵,74,False,82,135,0,,expansion,1778848202.175787
小度,74,False,55,211,0,,expansion,1778848165.519999
录音,74,False,73,205,0,,expansion,1778846801.6773472
节奏大师,74,False,73,148,0,,expansion,1778848075.9968362
起点,74,False,88,188,0,,expansion,1778847764.1062982
倒计时,73,False,76,222,1,336024275482,graphics-and-design,1778830149.846595
指南针,73,False,61,214,1,337361972365,lifestyle,1778828974.773209
GoodNotes,73,False,74,205,0,,expansion,1778849011.659473
剪辑,73,False,82,194,0,,expansion,1778847038.34862
扫描王,73,False,70,202,0,,expansion,1778846801.677307
比亚迪,73,False,52,124,0,,expansion,1778848798.408436
股票,73,False,79,195,0,,expansion,1778847339.676318
鲨鱼记账,73,False,79,185,0,,expansion,1778847429.869997
记账软件,72,False,78,235,4,266336948647|281846784141|336791677859|338398839801,finance,1778831464.4681768
万能遥控器,72,False,71,191,1,338175779968,lifestyle,1778829986.699866
Chrome,72,False,79,137,0,,expansion,1778847429.870036
K歌,72,False,78,176,0,,expansion,1778847186.9623082
借款,72,False,82,192,0,,expansion,1778847339.676309
公积金,72,False,42,126,0,,expansion,1778847370.876863
前程无忧,72,False,80,133,0,,expansion,1778848305.0755541
网盘,72,False,72,190,0,,expansion,1778847897.1395898
象棋,72,False,62,158,0,,expansion,1778848043.493154
钱包,72,False,62,190,0,,expansion,1778847397.9848351
链家,72,False,74,215,0,,expansion,1778848895.50987
阿里云盘,72,False,69,176,0,,expansion,1778847897.139597
B站,71,False,86,160,0,,expansion,1778847799.708176
Edge,71,False,67,201,0,,expansion,1778847429.870054
Outlook,71,False,69,127,0,,expansion,1778847549.254941
下厨房,71,False,81,117,0,,expansion,1778847860.327065
扫描,71,False,77,222,0,,expansion,1778846764.219105
招聘,71,False,88,233,0,,expansion,1778848279.209831
漫画,71,False,67,164,0,,expansion,1778847764.1063218
翻译软件,71,False,79,218,0,,expansion,1778846398.608085
腾讯文档,71,False,78,197,0,,expansion,1778847928.849807
计算机,71,False,66,218,0,,expansion,1778846654.654616
音游,71,False,69,216,0,,expansion,1778848075.996827
顺风车,71,False,78,175,0,,expansion,1778847582.281524
基金,70,False,78,213,1,334458599622,finance,1778830476.05789
360浏览器,70,False,73,205,0,,expansion,1778847429.870086
Gmail,70,False,78,111,0,,expansion,1778847549.254944
个税,70,False,44,159,0,,expansion,1778847397.984805
二手车,70,False,77,181,0,,expansion,1778847686.623163
亚马逊,70,False,68,130,0,,expansion,1778847799.708195
俄罗斯方块,70,False,61,158,0,,expansion,1778848043.493183
华为,70,False,50,172,0,,expansion,1778848771.074709
外卖,70,False,80,232,0,,expansion,1778847828.9070132
字体,70,False,76,202,0,,expansion,1778846847.9974442
宜家,70,False,66,149,0,,expansion,1778848921.992848
英语,70,False,89,211,0,,expansion,1778846440.545119
小组件,69,False,83,216,1,337481330485,graphics-and-design,1778830579.5844212
日记,69,False,84,218,1,42141224015,lifestyle,1778828626.870232
笔记,69,False,80,231,1,42141224015,lifestyle,1778827156.699647
163邮箱,69,False,65,113,0,,expansion,1778847549.2549381
GPT,69,False,73,140,0,,expansion,1778848137.057994
Safari,69,False,58,175,0,,expansion,1778847429.870044
五子棋,69,False,59,167,0,,expansion,1778848043.4931688
数独,69,False,65,170,0,,expansion,1778848043.4931252
电话,69,False,56,172,0,,expansion,1778848677.32295
解压,69,False,67,210,0,,expansion,1778847957.4089541
钢琴,69,False,78,187,0,,expansion,1778847153.1168692
灵动岛,68,False,71,206,1,338404621493,graphics-and-design,1778831089.7348108
Roblox,68,False,58,153,0,,expansion,1778848075.99685
Twitter,68,False,77,154,0,,expansion,1778847516.080485
变声器,68,False,62,174,0,,expansion,1778847075.7677
听书,68,False,89,184,0,,expansion,1778847116.158852
打车,68,False,88,228,0,,expansion,1778847582.2815108
画画,68,False,73,181,0,,expansion,1778848107.197402
节拍器,68,False,67,216,0,,expansion,1778847153.1168919
蔚来,68,False,53,170,0,,expansion,1778848798.408442
金山文档,68,False,59,196,0,,expansion,1778849037.0569868
美颜,67,False,90,181,2,337005927316|338237379411,graphics-and-design,1778831302.732138
纪念日,67,False,76,213,1,41066047431,lifestyle,1778828626.870226
PS,67,False,71,205,0,,expansion,1778848107.197341
PayPal,67,False,62,216,0,,expansion,1778847397.984847
P图软件,67,False,82,211,0,,expansion,1778846943.622696
notes,67,False,75,219,0,,expansion,1778846169.816897
京东白条,67,False,72,235,0,,expansion,1778847339.676298
兼职,67,False,67,224,0,,expansion,1778849092.016382
吉他调音器,67,False,62,194,0,,expansion,1778847153.116906
围棋,67,False,58,129,0,,expansion,1778848043.493165
好大夫,67,False,57,148,0,,expansion,1778847312.3741498
拍照,67,False,85,223,0,,expansion,1778846943.622675
搜狗浏览器,67,False,82,206,0,,expansion,1778847429.8700821
新闻,67,False,76,203,0,,expansion,1778847733.0581
曹操出行,67,False,74,183,0,,expansion,1778847582.2815208
机票,67,False,89,204,0,,expansion,1778847618.6507158
腾讯新闻,67,False,80,217,0,,expansion,1778847733.058134
跑腿,67,False,72,213,0,,expansion,1778848830.4487832
健身,66,False,73,202,5,40981700445|7361203|227292808505|281421497075|6960937,health-and-fitness,1778830191.100859
拼图,66,False,75,177,3,338237379411|338482837410|330717675541,graphics-and-design,1778830833.621213
Apple Watch,66,False,59,218,2,334458728111|338517602442,health-and-fitness,1778829862.651096
大姨妈,66,False,71,156,2,338378602318|8044267710,health-and-fitness,1778830509.519559
切水果,66,False,63,158,1,333371168076,health-and-fitness,1778830305.414228
Notability,66,False,70,186,0,,expansion,1778849011.659477
Notion,66,False,67,164,0,,expansion,1778847928.8498209
RPG,66,False,69,173,0,,expansion,1778848075.996862
Word,66,False,72,190,0,,expansion,1778847928.849782
calendar,66,False,60,222,0,,expansion,1778846366.106037
七猫小说,66,False,79,181,0,,expansion,1778847764.106295
什么值得买,66,False,76,146,0,,expansion,1778847828.907
单词,66,False,83,225,0,,expansion,1778846440.545145
唱歌,66,False,82,184,0,,expansion,1778847186.962311
录屏,66,False,65,222,0,,expansion,1778846801.677369
房产,66,False,73,172,0,,expansion,1778848895.509859
期货,66,False,51,207,0,,expansion,1778847370.876787
水印,66,False,75,211,0,,expansion,1778846984.480132
汽车,66,False,77,207,0,,expansion,1778847686.6231492
测速,66,False,59,184,0,,expansion,1778847490.5751522
百度翻译,66,False,78,222,0,,expansion,1778846614.873003
稿定设计,66,False,66,91,0,,expansion,1778848107.197393
证券,66,False,72,204,0,,expansion,1778847339.6763468
调音器,66,False,57,208,0,,expansion,1778847153.1169019
随手记,66,False,83,193,0,,expansion,1778847397.9848619
P图,65,False,83,211,2,338135641948|337005927316,entertainment,1778829923.1786392
生辰,65,False,60,176,1,41066047431,lifestyle,1778831155.7645671
记事本,65,False,80,222,1,42141224015,lifestyle,1778828626.870232
遥控器,65,False,71,192,1,338175779968,lifestyle,1778831605.8379571
黄金,65,False,52,196,1,338106377313,finance,1778831698.493831
Airbnb,65,False,65,137,0,,expansion,1778847618.650736
DJ,65,False,61,202,0,,expansion,1778847153.1169322
Discord,65,False,65,118,0,,expansion,1778847516.0805068
Dropbox,65,False,46,183,0,,expansion,1778847897.1396108
Epic,65,False,53,97,0,,expansion,1778848017.888324
Excel,65,False,69,199,0,,expansion,1778847928.849785
Minecraft,65,False,59,147,0,,expansion,1778848075.996845
WiFi,65,False,63,186,0,,expansion,1778847490.575161
XMind,65,False,52,200,0,,expansion,1778849037.057007
sudoku,65,False,51,120,0,,expansion,1778848043.493133
八字,65,False,61,197,0,,expansion,1778848279.2098
壁纸引擎,65,False,65,207,0,,expansion,1778848202.175797
学习,65,False,80,220,0,,expansion,1778846614.873004
导航,65,False,80,219,0,,expansion,1778847549.254953
文件管理,65,False,70,197,0,,expansion,1778847860.32715
智联,65,False,88,221,0,,expansion,1778848305.0755498
理想,65,False,53,121,0,,expansion,1778848798.4084458
睡眠,65,False,71,227,0,,expansion,1778847252.580683
社保,65,False,56,160,0,,expansion,1778847397.9847832
股市,65,False,70,178,0,,expansion,1778847370.876828
腾讯微云,65,False,76,196,0,,expansion,1778847897.1396039
花呗,65,False,72,190,0,,expansion,1778847339.6762838
读书,65,False,84,201,0,,expansion,1778847764.106308
邮件,65,False,61,141,0,,expansion,1778847549.254932
黄历,65,False,71,183,0,,expansion,1778846366.1060228
动态壁纸,64,False,80,213,2,337481330485|338253051457,graphics-and-design,1778830336.097766
海拔,64,False,63,205,1,337361972365,lifestyle,1778828974.7731898
运动,64,False,83,213,1,40981700445,health-and-fitness,1778831582.042938
Alook,64,False,71,51,0,,expansion,1778847454.8862379
PDF,64,False,69,217,0,,expansion,1778847897.13962
UC浏览器,64,False,77,174,0,,expansion,1778847429.870076
kindle,64,False,52,86,0,,expansion,1778847764.106318
云盘,64,False,72,180,0,,expansion,1778847897.139593
修图,64,False,84,203,0,,expansion,1778846943.6227021
修图软件,64,False,81,206,0,,expansion,1778846943.622817
借呗,64,False,74,214,0,,expansion,1778847339.6762931
地铁,64,False,67,198,0,,expansion,1778847582.281492
塔罗牌,64,False,63,146,0,,expansion,1778848279.2097762
思维导图,64,False,68,202,0,,expansion,1778849037.0570009
恋爱,64,False,84,211,0,,expansion,1778848619.484428
文心,64,False,72,180,0,,expansion,1778848137.058017
求职,64,False,86,206,0,,expansion,1778848279.209829
油管,64,False,71,174,0,,expansion,1778847549.2549288
视频剪辑,64,False,86,192,0,,expansion,1778846984.480213
计时器,64,False,78,229,0,,expansion,1778846343.233567
通义,64,False,71,230,0,,expansion,1778848137.058013
记账本,63,False,80,225,11,337435094345|266336948647|281846784141|337886743781|336791677859,finance,1778831464.468174
桌面小组件,63,False,82,214,7,41066047431|336791677859|338221899557|338404621493|336024275482,graphics-and-design,1778828626.870223
睡眠监测,63,False,65,229,5,334458728111|338456421226|338517602442|334348870497|41523956339,health-and-fitness,1778831217.0499892
证件照,63,False,71,219,5,337093296295|338135641948|338241717673|337161651613|338509225280,graphics-and-design,1778831493.682802
剧本杀,63,False,73,163,1,335708631902,lifestyle,1778830305.4142358
Obsidian,63,False,63,191,0,,expansion,1778847928.849824
PPT,63,False,80,188,0,,expansion,1778847928.849787
iCloud,63,False,53,196,0,,expansion,1778847897.1396081
music,63,False,80,211,0,,expansion,1778847153.116915
vivo,63,False,47,188,0,,expansion,1778848798.408414
中国象棋,63,False,52,114,0,,expansion,1778848043.4931588
做饭,63,False,83,168,0,,expansion,1778847860.3270788
动漫,63,False,69,173,0,,expansion,1778847764.106334
塔防,63,False,75,190,0,,expansion,1778848075.9968581
房贷计算器,63,False,54,162,0,,expansion,1778846723.764491
文档,63,False,84,198,0,,expansion,1778847928.849793
旅游,63,False,88,219,0,,expansion,1778847618.650739
旅行,63,False,87,213,0,,expansion,1778847618.650741
有道翻译,63,False,76,223,0,,expansion,1778846614.873
税务,63,False,41,166,0,,expansion,1778847397.9848099
纸条,63,False,50,180,0,,expansion,1778846273.9997618
网贷,63,False,79,226,0,,expansion,1778847339.6763048
背单词,63,False,82,218,0,,expansion,1778846440.545142
通讯录,63,False,60,150,0,,expansion,1778836129.837523
高铁,63,False,84,188,0,,expansion,1778847618.650709
减肥,62,False,75,215,12,337125263508|338230488452|338137213250|338422010214|40981700445,health-and-fitness,1778830272.187548
驾校,62,False,77,175,2,283571269729|307811915010,education,1778831666.551229
驾考,62,False,76,165,2,283571269729|307811915010,education,1778831698.493808
环球网校,62,False,47,206,1,281931188368,education,1778831124.999181
Photoshop,62,False,71,169,0,,expansion,1778848107.197345
amazon,62,False,70,143,0,,expansion,1778847799.7081962
google translate,62,False,71,188,0,,expansion,1778846574.2415411
二手,62,False,71,210,0,,expansion,1778848857.444771
代驾,62,False,61,197,0,,expansion,1778848830.448771
国际象棋,62,False,45,102,0,,expansion,1778848043.493162
拼图游戏,62,False,67,183,0,,expansion,1778848043.493176
星座,62,False,67,179,0,,expansion,1778848253.255117
星盘,62,False,68,200,0,,expansion,1778848705.391146
游戏盒子,62,False,62,218,0,,expansion,1778848017.8883278
潮汐,62,False,59,185,0,,expansion,1778847733.0580611
火车票,62,False,90,153,0,,expansion,1778847618.6507
酒店,62,False,86,201,0,,expansion,1778847618.650728
音乐播放器,62,False,77,222,0,,expansion,1778847075.76771
驾照,62,False,80,180,0,,expansion,1778846654.654552
去水印,61,False,79,207,1,337180207063,graphics-and-design,1778830336.0994601
炒股,61,False,70,194,1,174708944917,finance,1778831089.734817
Canva,61,False,62,189,0,,expansion,1778848107.197396
FPS,61,False,67,168,0,,expansion,1778848075.9968698
OPPO,61,False,46,101,0,,expansion,1778848798.4084082
卡牌,61,False,75,195,0,,expansion,1778848075.996893
吉他,61,False,66,196,0,,expansion,1778847153.116873
少儿英语,61,False,59,200,0,,expansion,1778846533.537359
彩云天气,61,False,71,164,0,,expansion,1778847686.623209
民宿,61,False,85,192,0,,expansion,1778847618.6507342
测距仪,61,False,44,192,0,,expansion,1778846847.9974852
电子书,61,False,84,157,0,,expansion,1778847764.1063108
绘画,61,False,68,202,0,,expansion,1778848107.1974
雅思,61,False,76,203,0,,expansion,1778846574.241518
马蜂窝,61,False,76,107,0,,expansion,1778847658.1242712
Widget,60,False,79,218,3,336024275482|336484867920|337717720191,graphics-and-design,1778829923.178644
OneDrive,60,False,79,170,0,,expansion,1778847897.139616
deepl,60,False,69,211,0,,expansion,1778846574.241539
尺子,60,False,49,171,0,,expansion,1778846847.99748
戒烟,60,False,57,201,0,,expansion,1778847284.312603
日语,60,False,72,215,0,,expansion,1778846482.6677928
火车,60,False,83,182,0,,expansion,1778847582.2815292
石墨文档,60,False,61,139,0,,expansion,1778847928.849804
算命,60,False,58,192,0,,expansion,1778848279.2097862
装修,60,False,65,191,0,,expansion,1778848895.5099
体重管理,59,False,63,215,5,7361203|41330134391|337052721638|41549200942|333778021911,health-and-fitness,1778830117.8246558
跑步,59,False,71,178,5,40981700445|333371168076|6960937|40068689642|338309500245,health-and-fitness,1778831522.562052
体重记录,59,False,57,212,3,338230488452|41549200942|333778021911,health-and-fitness,1778830117.8246589
Midjourney,59,False,61,145,0,,expansion,1778848165.519985
alarm,59,False,52,225,0,,expansion,1778846366.106048
podcast,59,False,45,183,0,,expansion,1778847116.158813
下载,59,False,72,217,0,,expansion,1778847516.0805178
二手房,59,False,83,181,0,,expansion,1778848895.509851
体重,59,False,59,201,0,,expansion,1778847219.0009658
保险,59,False,58,201,0,,expansion,1778848798.4084659
搬家,59,False,57,190,0,,expansion,1778848830.448787
月经,59,False,68,151,0,,expansion,1778847252.580719
游戏中心,59,False,83,221,0,,expansion,1778848043.4931169
看书,59,False,84,190,0,,expansion,1778847764.1063051
考研,59,False,70,199,0,,expansion,1778846574.241506
苏宁,59,False,67,159,0,,expansion,1778847799.708193
菜谱,59,False,73,129,0,,expansion,1778847828.9070551
行车记录仪,59,False,46,175,0,,expansion,1778847686.623183
配音,59,False,67,202,0,,expansion,1778847038.3486662
韩语,59,False,74,196,0,,expansion,1778846482.6678112
工时记录,58,False,50,220,3,336466496577|282040833410|337549396641,business,1778830609.099283
减肥打卡,58,False,71,218,1,41549200942,health-and-fitness,1778830272.187552
刷题,58,False,70,237,1,281931188368,education,1778830305.414233
图片编辑,58,False,70,202,1,333986158415,graphics-and-design,1778830439.285494
翻译器,58,False,74,221,1,280716084026,education,1778831302.7321632
GitHub,58,False,58,130,0,,expansion,1778848921.992895
Siri,58,False,75,177,0,,expansion,1778848165.519996
丁香医生,58,False,68,202,0,,expansion,1778847284.312674
书法,58,False,63,183,0,,expansion,1778848651.881004
买菜,58,False,83,207,0,,expansion,1778847860.3271081
压缩,58,False,68,220,0,,expansion,1778847957.408951
学英语,58,False,87,201,0,,expansion,1778846440.545126
宠物,58,False,57,190,0,,expansion,1778848279.209805
小爱,58,False,75,213,0,,expansion,1778848165.5199978
拍立得,58,False,76,171,0,,expansion,1778846943.622679
数学,58,False,70,199,0,,expansion,1778846614.87302
新华字典,58,False,47,115,0,,expansion,1778846440.545099
电池,58,False,60,188,0,,expansion,1778847988.314785
网易新闻,58,False,77,222,0,,expansion,1778847733.0581381
脸书,58,False,71,134,0,,expansion,1778847549.2549272
蘑菇街,58,False,73,105,0,,expansion,1778847828.9070039
财经新闻,58,False,73,183,0,,expansion,1778847733.058143
超市,58,False,83,203,0,,expansion,1778847860.3270981
滤镜,57,False,84,209,2,337005927316|338138170984,graphics-and-design,1778831089.734805
冥想,57,False,65,220,1,213187472,health-and-fitness,1778830272.187542
表盘,57,False,63,216,1,334274461878,lifestyle,1778831393.333389
Runway,57,False,53,125,0,,expansion,1778848165.519991
VSCO,57,False,76,162,0,,expansion,1778846984.480177
iMessage,57,False,64,169,0,,expansion,1778848229.7088692
metronome,57,False,62,215,0,,expansion,1778847153.116899
todo,57,False,77,174,0,,expansion,1778846273.9998112
吉他调音,57,False,63,210,0,,expansion,1778847153.116889
相亲,57,False,82,227,0,,expansion,1778848619.4844239
粤语,57,False,68,181,0,,expansion,1778846533.537326
英语口语,57,False,83,215,0,,expansion,1778846440.545129
途牛,57,False,81,209,0,,expansion,1778847658.1242828
阅读器,57,False,71,187,0,,expansion,1778847764.1062741
热量计算,56,False,73,202,4,337473304717|337125263508|338137213250|7361203,health-and-fitness,1778831089.734852
课程表,56,False,56,140,1,334395804311,education,1778828626.870236
ETC,56,False,49,181,0,,expansion,1778847658.12433
Firefox,56,False,72,132,0,,expansion,1778847429.870049
GIF,56,False,56,199,0,,expansion,1778846984.480191
MUJI,56,False,58,106,0,,expansion,1778848921.992855
口语,56,False,78,217,0,,expansion,1778846533.53734
字典,56,False,65,217,0,,expansion,1778846398.608128
宝宝,56,False,76,190,0,,expansion,1778847252.580728
心率检测,56,False,60,208,0,,expansion,1778847219.000973
拼音,56,False,52,198,0,,expansion,1778848651.8810308
简历,56,False,63,187,0,,expansion,1778848279.209834
返利,56,False,74,205,0,,expansion,1778847828.90699
酒店预订,56,False,84,162,0,,expansion,1778847618.650731
热量,55,False,70,213,2,338230488452|338422010214,health-and-fitness,1778831089.734828
记工时,55,False,51,210,2,336466496577|337549396641,business,1778831464.468121
ASMR,55,False,48,193,1,41523956339,health-and-fitness,1778829862.651093
会计,55,False,61,169,1,280148363039,finance,1778830079.663451
工程相机,55,False,62,210,1,338422594106,lifestyle,1778830609.099286
格式转换,55,False,54,220,1,334046449694,graphics-and-design,1778831022.9629
经期助手,55,False,66,151,1,338378602318,health-and-fitness,1778831245.1276858
英语启蒙,55,False,68,212,1,40355547704,kids,1778831365.025163
跳绳计数,55,False,59,182,1,333371168076,health-and-fitness,1778831551.393881
长图拼接,55,False,51,211,1,330717675541,graphics-and-design,1778831633.593508
7zip,55,False,53,214,0,,expansion,1778847957.4089658
OneNote,55,False,79,169,0,,expansion,1778847928.8498292
Slack,55,False,59,119,0,,expansion,1778847516.080511
ZIP,55,False,60,210,0,,expansion,1778847957.408963
bing,55,False,69,197,0,,expansion,1778847454.8862898
note,55,False,80,213,0,,expansion,1778846169.816895
三星,55,False,38,182,0,,expansion,1778848771.074707
日语学习,55,False,66,217,0,,expansion,1778846482.667798
稿定,55,False,70,194,0,,expansion,1778848107.19739
约会,55,False,85,214,0,,expansion,1778848619.4844182
经期,55,False,67,184,0,,expansion,1778847252.580715
英语阅读,55,False,77,212,0,,expansion,1778846440.545135
长截图,55,False,57,203,0,,expansion,1778846801.677387
骑行记录,55,False,66,181,0,,expansion,1778847186.962384
轻断食,54,False,68,216,5,337125263508|338230488452|7361203|337052721638|41549200942,health-and-fitness,1778831551.3939059
心率,54,False,63,206,3,334458728111|338456421226|338517602442,health-and-fitness,1778830671.080825
AI换脸,54,False,61,195,2,338015128613|337837193714,graphics-and-design,1778829832.1938932
怀孕,54,False,81,167,2,8044267710|89149763,health-and-fitness,1778830704.7292821
育儿,54,False,76,186,2,8044267710|89149763,health-and-fitness,1778831333.2316449
AI视频,54,False,76,204,1,338463622920,entertainment,1778829862.651038
气压计,54,False,46,197,1,337361972365,lifestyle,1778831056.72304
白噪音,54,False,57,216,1,41523956339,health-and-fitness,1778831188.294743
表情包,54,False,68,163,1,337179778782,graphics-and-design,1778831393.3333828
跑步记录,54,False,70,183,1,338309500245,health-and-fitness,1778831522.562058
听小说,54,False,78,175,0,,expansion,1778847116.15886
喝水,54,False,68,216,0,,expansion,1778847252.5807319
地震,54,False,59,187,0,,expansion,1778846943.6226711
截图,54,False,55,209,0,,expansion,1778846801.677384
有声小说,54,False,75,92,0,,expansion,1778847116.158848
海报,54,False,73,208,0,,expansion,1778848107.197354
潮汐表,54,False,56,165,0,,expansion,1778847733.058066
设计,54,False,67,198,0,,expansion,1778848075.9969091
一键抠图,53,False,65,221,2,337005927316|338509225280,graphics-and-design,1778829953.677129
